route_id,response_sequence,source_id,source_sha256,source,model_ready,response_route_id,route_name_raw,station_name_raw,api_lat1_deg,api_long1_deg,direction_raw
5648,25,mbmt_route_stops_5648,c10dabd9414b918cc95fd899415697cb5bce202ba469795f3e51fa45b25b69f4,operator_passenger_query,False,5648,Bhayandar Station W To Chowk,TARODI,19.28969000,72.80092000,Up
5648,26,mbmt_route_stops_5648,c10dabd9414b918cc95fd899415697cb5bce202ba469795f3e51fa45b25b69f4,operator_passenger_query,False,5648,Bhayandar Station W To Chowk,IceFactory,19.28779000,72.80047000,Up
5648,27,mbmt_route_stops_5648,c10dabd9414b918cc95fd899415697cb5bce202ba469795f3e51fa45b25b69f4,operator_passenger_query,False,5648,Bhayandar Station W To Chowk,Khadan,19.28568000,72.79973000,Up
5648,28,mbmt_route_stops_5648,c10dabd9414b918cc95fd899415697cb5bce202ba469795f3e51fa45b25b69f4,operator_passenger_query,False,5648,Bhayandar Station W To Chowk,Talav,19.28374000,72.79871000,Up
5648,29,mbmt_route_stops_5648,c10dabd9414b918cc95fd899415697cb5bce202ba469795f3e51fa45b25b69f4,operator_passenger_query,False,5648,Bhayandar Station W To Chowk,Anand Nagar,19.28208000,72.79788000,Up
5648,30,mbmt_route_stops_5648,c10dabd9414b918cc95fd899415697cb5bce202ba469795f3e51fa45b25b69f4,operator_passenger_query,False,5648,Bhayandar Station W To Chowk,Telephone Exchange,19.28072000,72.79779000,Up
5648,31,mbmt_route_stops_5648,c10dabd9414b918cc95fd899415697cb5bce202ba469795f3e51fa45b25b69f4,operator_passenger_query,False,5648,Bhayandar Station W To Chowk,TALAVALI,19.27899000,72.79756000,Up
5648,32,mbmt_route_stops_5648,c10dabd9414b918cc95fd899415697cb5bce202ba469795f3e51fa45b25b69f4,operator_passenger_query,False,5648,Bhayandar Station W To Chowk,Keshav Shrushti,19.27587000,72.7943,Up
5648,33,mbmt_route_stops_5648,c10dabd9414b918cc95fd899415697cb5bce202ba469795f3e51fa45b25b69f4,operator_passenger_query,False,5648,Bhayandar Station W To Chowk,Check Post Bhoot Bunglow,19.27577000,72.79644000,Up
5648,34,mbmt_route_stops_5648,c10dabd9414b918cc95fd899415697cb5bce202ba469795f3e51fa45b25b69f4,operator_passenger_query,False,5648,Bhayandar Station W To Chowk,Stella Marris Hospital,19.2771,72.7930,Up
5648,35,mbmt_route_stops_5648,c10dabd9414b918cc95fd899415697cb5bce202ba469795f3e51fa45b25b69f4,operator_passenger_query,False,5648,Bhayandar Station W To Chowk,Talathi Office,19.27913000,72.78989000,Up
5648,36,mbmt_route_stops_5648,c10dabd9414b918cc95fd899415697cb5bce202ba469795f3e51fa45b25b69f4,operator_passenger_query,False,5648,Bhayandar Station W To Chowk,GAVDEVI MANDIR,19.27993000,72.78818000,Up
5648,37,mbmt_route_stops_5648,c10dabd9414b918cc95fd899415697cb5bce202ba469795f3e51fa45b25b69f4,operator_passenger_query,False,5648,Bhayandar Station W To Chowk,Uttan Church,19.28048000,72.78595000,Up
5648,38,mbmt_route_stops_5648,c10dabd9414b918cc95fd899415697cb5bce202ba469795f3e51fa45b25b69f4,operator_passenger_query,False,5648,Bhayandar Station W To Chowk,Uttan Naka,19.2807,72.78475000,Up
5648,39,mbmt_route_stops_5648,c10dabd9414b918cc95fd899415697cb5bce202ba469795f3e51fa45b25b69f4,operator_passenger_query,False,5648,Bhayandar Station W To Chowk,Uttan Market,19.28273000,72.78497000,Up
5648,40,mbmt_route_stops_5648,c10dabd9414b918cc95fd899415697cb5bce202ba469795f3e51fa45b25b69f4,operator_passenger_query,False,5648,Bhayandar Station W To Chowk,Karai Pada,19.2849,72.78569000,Up
5648,41,mbmt_route_stops_5648,c10dabd9414b918cc95fd899415697cb5bce202ba469795f3e51fa45b25b69f4,operator_passenger_query,False,5648,Bhayandar Station W To Chowk,Saint Fransis Nagar,19.28704000,72.7867,Up
5648,42,mbmt_route_stops_5648,c10dabd9414b918cc95fd899415697cb5bce202ba469795f3e51fa45b25b69f4,operator_passenger_query,False,5648,Bhayandar Station W To Chowk,PATAN BANDAR,19.28892000,72.78692000,Up
5648,43,mbmt_route_stops_5648,c10dabd9414b918cc95fd899415697cb5bce202ba469795f3e51fa45b25b69f4,operator_passenger_query,False,5648,Bhayandar Station W To Chowk,Pali Gaon,19.29081000,72.78628000,Up
5648,44,mbmt_route_stops_5648,c10dabd9414b918cc95fd899415697cb5bce202ba469795f3e51fa45b25b69f4,operator_passenger_query,False,5648,Bhayandar Station W To Chowk,Pali Bunder,19.29151000,72.78507000,Up
5648,45,mbmt_route_stops_5648,c10dabd9414b918cc95fd899415697cb5bce202ba469795f3e51fa45b25b69f4,operator_passenger_query,False,5648,Bhayandar Station W To Chowk,Pali Hospital,19.29297000,72.78516000,Up
5648,46,mbmt_route_stops_5648,c10dabd9414b918cc95fd899415697cb5bce202ba469795f3e51fa45b25b69f4,operator_passenger_query,False,5648,Bhayandar Station W To Chowk,Sant Rock,19.29472000,72.7852,Up
5648,47,mbmt_route_stops_5648,c10dabd9414b918cc95fd899415697cb5bce202ba469795f3e51fa45b25b69f4,operator_passenger_query,False,5648,Bhayandar Station W To Chowk,Pali Shanti Nagar,19.29656000,72.78511000,Up
5648,48,mbmt_route_stops_5648,c10dabd9414b918cc95fd899415697cb5bce202ba469795f3e51fa45b25b69f4,operator_passenger_query,False,5648,Bhayandar Station W To Chowk,Pali Beach Resort,19.29837000,72.78514000,Up
5648,49,mbmt_route_stops_5648,c10dabd9414b918cc95fd899415697cb5bce202ba469795f3e51fa45b25b69f4,operator_passenger_query,False,5648,Bhayandar Station W To Chowk,U turn Resort,19.30247000,72.78615000,Up
5648,50,mbmt_route_stops_5648,c10dabd9414b918cc95fd899415697cb5bce202ba469795f3e51fa45b25b69f4,operator_passenger_query,False,5648,Bhayandar Station W To Chowk,Bavadi,19.30491000,72.78724000,Up
5648,51,mbmt_route_stops_5648,c10dabd9414b918cc95fd899415697cb5bce202ba469795f3e51fa45b25b69f4,operator_passenger_query,False,5648,Bhayandar Station W To Chowk,Chouk Gaon,19.30638000,72.78918000,Up
5648,52,mbmt_route_stops_5648,c10dabd9414b918cc95fd899415697cb5bce202ba469795f3e51fa45b25b69f4,operator_passenger_query,False,5648,Bhayandar Station W To Chowk,Chowk Church,19.30692000,72.79027000,Up
5648,53,mbmt_route_stops_5648,c10dabd9414b918cc95fd899415697cb5bce202ba469795f3e51fa45b25b69f4,operator_passenger_query,False,5648,Bhayandar Station W To Chowk,Chimaji Appa Chouk,19.30776000,72.79187000,Up
5649,1,mbmt_route_stops_5649,6c67b408bf0fac5e6e6446b497a246f74d9957e98e29625f5c58c1eafa0dee90,operator_passenger_query,False,5649,Chowk To Bhayandar Station W,Chimaji Appa Chouk,19.30776000,72.79187000,Down
5649,2,mbmt_route_stops_5649,6c67b408bf0fac5e6e6446b497a246f74d9957e98e29625f5c58c1eafa0dee90,operator_passenger_query,False,5649,Chowk To Bhayandar Station W,Chowk Church,19.30692000,72.79027000,Down
5649,3,mbmt_route_stops_5649,6c67b408bf0fac5e6e6446b497a246f74d9957e98e29625f5c58c1eafa0dee90,operator_passenger_query,False,5649,Chowk To Bhayandar Station W,Chouk Gaon,19.30638000,72.78918000,Down
5649,4,mbmt_route_stops_5649,6c67b408bf0fac5e6e6446b497a246f74d9957e98e29625f5c58c1eafa0dee90,operator_passenger_query,False,5649,Chowk To Bhayandar Station W,Bavadi,19.30491000,72.78724000,Down
5649,5,mbmt_route_stops_5649,6c67b408bf0fac5e6e6446b497a246f74d9957e98e29625f5c58c1eafa0dee90,operator_passenger_query,False,5649,Chowk To Bhayandar Station W,U turn Resort,19.30247000,72.78615000,Down
5649,6,mbmt_route_stops_5649,6c67b408bf0fac5e6e6446b497a246f74d9957e98e29625f5c58c1eafa0dee90,operator_passenger_query,False,5649,Chowk To Bhayandar Station W,Pali Beach Resort,19.29837000,72.78514000,Down
5649,7,mbmt_route_stops_5649,6c67b408bf0fac5e6e6446b497a246f74d9957e98e29625f5c58c1eafa0dee90,operator_passenger_query,False,5649,Chowk To Bhayandar Station W,Pali Shanti Nagar,19.29656000,72.78511000,Down
5649,8,mbmt_route_stops_5649,6c67b408bf0fac5e6e6446b497a246f74d9957e98e29625f5c58c1eafa0dee90,operator_passenger_query,False,5649,Chowk To Bhayandar Station W,Sant Rock,19.29472000,72.7852,Down
5649,9,mbmt_route_stops_5649,6c67b408bf0fac5e6e6446b497a246f74d9957e98e29625f5c58c1eafa0dee90,operator_passenger_query,False,5649,Chowk To Bhayandar Station W,Pali Hospital,19.29297000,72.78516000,Down
5649,10,mbmt_route_stops_5649,6c67b408bf0fac5e6e6446b497a246f74d9957e98e29625f5c58c1eafa0dee90,operator_passenger_query,False,5649,Chowk To Bhayandar Station W,Pali Bunder,19.29151000,72.78507000,Down
5649,11,mbmt_route_stops_5649,6c67b408bf0fac5e6e6446b497a246f74d9957e98e29625f5c58c1eafa0dee90,operator_passenger_query,False,5649,Chowk To Bhayandar Station W,Pali Gaon,19.29081000,72.78628000,Down
5649,12,mbmt_route_stops_5649,6c67b408bf0fac5e6e6446b497a246f74d9957e98e29625f5c58c1eafa0dee90,operator_passenger_query,False,5649,Chowk To Bhayandar Station W,PATAN BANDAR,19.28892000,72.78692000,Down
5649,13,mbmt_route_stops_5649,6c67b408bf0fac5e6e6446b497a246f74d9957e98e29625f5c58c1eafa0dee90,operator_passenger_query,False,5649,Chowk To Bhayandar Station W,Saint Fransis Nagar,19.28704000,72.7867,Down
5649,14,mbmt_route_stops_5649,6c67b408bf0fac5e6e6446b497a246f74d9957e98e29625f5c58c1eafa0dee90,operator_passenger_query,False,5649,Chowk To Bhayandar Station W,Karai Pada,19.2849,72.78569000,Down
5649,15,mbmt_route_stops_5649,6c67b408bf0fac5e6e6446b497a246f74d9957e98e29625f5c58c1eafa0dee90,operator_passenger_query,False,5649,Chowk To Bhayandar Station W,Uttan Market,19.28273000,72.78497000,Down
5649,16,mbmt_route_stops_5649,6c67b408bf0fac5e6e6446b497a246f74d9957e98e29625f5c58c1eafa0dee90,operator_passenger_query,False,5649,Chowk To Bhayandar Station W,Uttan Naka,19.2807,72.78475000,Down
5649,17,mbmt_route_stops_5649,6c67b408bf0fac5e6e6446b497a246f74d9957e98e29625f5c58c1eafa0dee90,operator_passenger_query,False,5649,Chowk To Bhayandar Station W,Uttan Church,19.28048000,72.78595000,Down
5649,18,mbmt_route_stops_5649,6c67b408bf0fac5e6e6446b497a246f74d9957e98e29625f5c58c1eafa0dee90,operator_passenger_query,False,5649,Chowk To Bhayandar Station W,GAVDEVI MANDIR,19.27993000,72.78818000,Down
5649,19,mbmt_route_stops_5649,6c67b408bf0fac5e6e6446b497a246f74d9957e98e29625f5c58c1eafa0dee90,operator_passenger_query,False,5649,Chowk To Bhayandar Station W,Talathi Office,19.27913000,72.78989000,Down
5649,20,mbmt_route_stops_5649,6c67b408bf0fac5e6e6446b497a246f74d9957e98e29625f5c58c1eafa0dee90,operator_passenger_query,False,5649,Chowk To Bhayandar Station W,Stella Marris Hospital,19.2771,72.7930,Down
5649,21,mbmt_route_stops_5649,6c67b408bf0fac5e6e6446b497a246f74d9957e98e29625f5c58c1eafa0dee90,operator_passenger_query,False,5649,Chowk To Bhayandar Station W,Check Post Bhoot Bunglow,19.27577000,72.79644000,Down
5649,22,mbmt_route_stops_5649,6c67b408bf0fac5e6e6446b497a246f74d9957e98e29625f5c58c1eafa0dee90,operator_passenger_query,False,5649,Chowk To Bhayandar Station W,Keshav Shrushti,19.27587000,72.7943,Down
5649,23,mbmt_route_stops_5649,6c67b408bf0fac5e6e6446b497a246f74d9957e98e29625f5c58c1eafa0dee90,operator_passenger_query,False,5649,Chowk To Bhayandar Station W,TALAVALI,19.27899000,72.79756000,Down
5649,24,mbmt_route_stops_5649,6c67b408bf0fac5e6e6446b497a246f74d9957e98e29625f5c58c1eafa0dee90,operator_passenger_query,False,5649,Chowk To Bhayandar Station W,Telephone Exchange,19.28072000,72.79779000,Down
5649,25,mbmt_route_stops_5649,6c67b408bf0fac5e6e6446b497a246f74d9957e98e29625f5c58c1eafa0dee90,operator_passenger_query,False,5649,Chowk To Bhayandar Station W,Anand Nagar,19.28208000,72.79788000,Down
5649,26,mbmt_route_stops_5649,6c67b408bf0fac5e6e6446b497a246f74d9957e98e29625f5c58c1eafa0dee90,operator_passenger_query,False,5649,Chowk To Bhayandar Station W,Talav,19.28374000,72.79871000,Down
5649,27,mbmt_route_stops_5649,6c67b408bf0fac5e6e6446b497a246f74d9957e98e29625f5c58c1eafa0dee90,operator_passenger_query,False,5649,Chowk To Bhayandar Station W,Khadan,19.28568000,72.79973000,Down
5649,28,mbmt_route_stops_5649,6c67b408bf0fac5e6e6446b497a246f74d9957e98e29625f5c58c1eafa0dee90,operator_passenger_query,False,5649,Chowk To Bhayandar Station W,IceFactory,19.28779000,72.80047000,Down
5649,29,mbmt_route_stops_5649,6c67b408bf0fac5e6e6446b497a246f74d9957e98e29625f5c58c1eafa0dee90,operator_passenger_query,False,5649,Chowk To Bhayandar Station W,TARODI,19.28969000,72.80092000,Down
5649,30,mbmt_route_stops_5649,6c67b408bf0fac5e6e6446b497a246f74d9957e98e29625f5c58c1eafa0dee90,operator_passenger_query,False,5649,Chowk To Bhayandar Station W,Dongari,19.29087000,72.80205000,Down
5649,31,mbmt_route_stops_5649,6c67b408bf0fac5e6e6446b497a246f74d9957e98e29625f5c58c1eafa0dee90,operator_passenger_query,False,5649,Chowk To Bhayandar Station W,Alken Pada,19.29121000,72.80439000,Down
5649,32,mbmt_route_stops_5649,6c67b408bf0fac5e6e6446b497a246f74d9957e98e29625f5c58c1eafa0dee90,operator_passenger_query,False,5649,Chowk To Bhayandar Station W,Datt Madir Kumbhadi,19.29015000,72.80688000,Down
5649,33,mbmt_route_stops_5649,6c67b408bf0fac5e6e6446b497a246f74d9957e98e29625f5c58c1eafa0dee90,operator_passenger_query,False,5649,Chowk To Bhayandar Station W,Morva Bhat,19.29106000,72.81177000,Down
5649,34,mbmt_route_stops_5649,6c67b408bf0fac5e6e6446b497a246f74d9957e98e29625f5c58c1eafa0dee90,operator_passenger_query,False,5649,Chowk To Bhayandar Station W,Water Tank Morva,19.29114000,72.81353000,Down
5649,35,mbmt_route_stops_5649,6c67b408bf0fac5e6e6446b497a246f74d9957e98e29625f5c58c1eafa0dee90,operator_passenger_query,False,5649,Chowk To Bhayandar Station W,MorvaGaon,19.29188000,72.81451000,Down
5649,36,mbmt_route_stops_5649,6c67b408bf0fac5e6e6446b497a246f74d9957e98e29625f5c58c1eafa0dee90,operator_passenger_query,False,5649,Chowk To Bhayandar Station W,Suryanarayan Mandir,19.29312000,72.81586000,Down
5649,37,mbmt_route_stops_5649,6c67b408bf0fac5e6e6446b497a246f74d9957e98e29625f5c58c1eafa0dee90,operator_passenger_query,False,5649,Chowk To Bhayandar Station W,Salasar,19.29443000,72.81722000,Down
5649,38,mbmt_route_stops_5649,6c67b408bf0fac5e6e6446b497a246f74d9957e98e29625f5c58c1eafa0dee90,operator_passenger_query,False,5649,Chowk To Bhayandar Station W,Shivneri,19.29627000,72.81948000,Down
5649,39,mbmt_route_stops_5649,6c67b408bf0fac5e6e6446b497a246f74d9957e98e29625f5c58c1eafa0dee90,operator_passenger_query,False,5649,Chowk To Bhayandar Station W,Rai Gaon,19.29684000,72.82075000,Down
5649,40,mbmt_route_stops_5649,6c67b408bf0fac5e6e6446b497a246f74d9957e98e29625f5c58c1eafa0dee90,operator_passenger_query,False,5649,Chowk To Bhayandar Station W,Rai Custom House,19.29808000,72.82385000,Down
5649,41,mbmt_route_stops_5649,6c67b408bf0fac5e6e6446b497a246f74d9957e98e29625f5c58c1eafa0dee90,operator_passenger_query,False,5649,Chowk To Bhayandar Station W,Sadanand Nagar,19.29858000,72.82672000,Down
5649,42,mbmt_route_stops_5649,6c67b408bf0fac5e6e6446b497a246f74d9957e98e29625f5c58c1eafa0dee90,operator_passenger_query,False,5649,Chowk To Bhayandar Station W,Sai Mandir Mudha,19.29896000,72.8289,Down
5649,43,mbmt_route_stops_5649,6c67b408bf0fac5e6e6446b497a246f74d9957e98e29625f5c58c1eafa0dee90,operator_passenger_query,False,5649,Chowk To Bhayandar Station W,Murdha Gaon,19.29951000,72.83091000,Down
5649,44,mbmt_route_stops_5649,6c67b408bf0fac5e6e6446b497a246f74d9957e98e29625f5c58c1eafa0dee90,operator_passenger_query,False,5649,Chowk To Bhayandar Station W,Murda Khadi,19.29921000,72.83474000,Down
5649,45,mbmt_route_stops_5649,6c67b408bf0fac5e6e6446b497a246f74d9957e98e29625f5c58c1eafa0dee90,operator_passenger_query,False,5649,Chowk To Bhayandar Station W,Netaji Subhashchandra Bose,19.29907000,72.84098000,Down
5649,46,mbmt_route_stops_5649,6c67b408bf0fac5e6e6446b497a246f74d9957e98e29625f5c58c1eafa0dee90,operator_passenger_query,False,5649,Chowk To Bhayandar Station W,BHAYANDAR SECONDARY SCHOOL,19.29992000,72.84402000,Down
5649,47,mbmt_route_stops_5649,6c67b408bf0fac5e6e6446b497a246f74d9957e98e29625f5c58c1eafa0dee90,operator_passenger_query,False,5649,Chowk To Bhayandar Station W,BHAYANDAR POLICE STATION,19.30072000,72.84633000,Down
5649,48,mbmt_route_stops_5649,6c67b408bf0fac5e6e6446b497a246f74d9957e98e29625f5c58c1eafa0dee90,operator_passenger_query,False,5649,Chowk To Bhayandar Station W,MBMC Head Office,19.30172000,72.84827000,Down
5649,49,mbmt_route_stops_5649,6c67b408bf0fac5e6e6446b497a246f74d9957e98e29625f5c58c1eafa0dee90,operator_passenger_query,False,5649,Chowk To Bhayandar Station W,Cross Garden,19.30325000,72.84981000,Down
5649,50,mbmt_route_stops_5649,6c67b408bf0fac5e6e6446b497a246f74d9957e98e29625f5c58c1eafa0dee90,operator_passenger_query,False,5649,Chowk To Bhayandar Station W,Jain mandir,19.30532000,72.84985000,Down
5649,51,mbmt_route_stops_5649,6c67b408bf0fac5e6e6446b497a246f74d9957e98e29625f5c58c1eafa0dee90,operator_passenger_query,False,5649,Chowk To Bhayandar Station W,Bombay Market,19.30725000,72.84976000,Down
5649,52,mbmt_route_stops_5649,6c67b408bf0fac5e6e6446b497a246f74d9957e98e29625f5c58c1eafa0dee90,operator_passenger_query,False,5649,Chowk To Bhayandar Station W,Balaji Nagar,19.30987000,72.85034000,Down
5649,53,mbmt_route_stops_5649,6c67b408bf0fac5e6e6446b497a246f74d9957e98e29625f5c58c1eafa0dee90,operator_passenger_query,False,5649,Chowk To Bhayandar Station W,Bhayandar Station West,19.31376000,72.85121000,Down
5650,1,mbmt_route_stops_5650,0301c9cb4809e5f9c037b87064908df44fc3223f8d518af359e46f2fe1d7501f,operator_passenger_query,False,5650,Bhayandar Station W To Manori Tar,Bhayandar Station West,19.31376000,72.85121000,Up
5650,2,mbmt_route_stops_5650,0301c9cb4809e5f9c037b87064908df44fc3223f8d518af359e46f2fe1d7501f,operator_passenger_query,False,5650,Bhayandar Station W To Manori Tar,Balaji Nagar,19.30987000,72.85034000,Up
5650,3,mbmt_route_stops_5650,0301c9cb4809e5f9c037b87064908df44fc3223f8d518af359e46f2fe1d7501f,operator_passenger_query,False,5650,Bhayandar Station W To Manori Tar,Bombay Market,19.30725000,72.84976000,Up
5650,4,mbmt_route_stops_5650,0301c9cb4809e5f9c037b87064908df44fc3223f8d518af359e46f2fe1d7501f,operator_passenger_query,False,5650,Bhayandar Station W To Manori Tar,Jain mandir,19.30532000,72.84985000,Up
5650,5,mbmt_route_stops_5650,0301c9cb4809e5f9c037b87064908df44fc3223f8d518af359e46f2fe1d7501f,operator_passenger_query,False,5650,Bhayandar Station W To Manori Tar,Cross Garden,19.30325000,72.84981000,Up
5650,6,mbmt_route_stops_5650,0301c9cb4809e5f9c037b87064908df44fc3223f8d518af359e46f2fe1d7501f,operator_passenger_query,False,5650,Bhayandar Station W To Manori Tar,MBMC Head Office,19.30172000,72.84827000,Up
5650,7,mbmt_route_stops_5650,0301c9cb4809e5f9c037b87064908df44fc3223f8d518af359e46f2fe1d7501f,operator_passenger_query,False,5650,Bhayandar Station W To Manori Tar,BHAYANDAR POLICE STATION,19.30072000,72.84633000,Up
5650,8,mbmt_route_stops_5650,0301c9cb4809e5f9c037b87064908df44fc3223f8d518af359e46f2fe1d7501f,operator_passenger_query,False,5650,Bhayandar Station W To Manori Tar,BHAYANDAR SECONDARY SCHOOL,19.29992000,72.84402000,Up
5650,9,mbmt_route_stops_5650,0301c9cb4809e5f9c037b87064908df44fc3223f8d518af359e46f2fe1d7501f,operator_passenger_query,False,5650,Bhayandar Station W To Manori Tar,Netaji Subhashchandra Bose,19.29907000,72.84098000,Up
5650,10,mbmt_route_stops_5650,0301c9cb4809e5f9c037b87064908df44fc3223f8d518af359e46f2fe1d7501f,operator_passenger_query,False,5650,Bhayandar Station W To Manori Tar,Murda Khadi,19.29921000,72.83474000,Up
5650,11,mbmt_route_stops_5650,0301c9cb4809e5f9c037b87064908df44fc3223f8d518af359e46f2fe1d7501f,operator_passenger_query,False,5650,Bhayandar Station W To Manori Tar,Murdha Gaon,19.29951000,72.83091000,Up
5650,12,mbmt_route_stops_5650,0301c9cb4809e5f9c037b87064908df44fc3223f8d518af359e46f2fe1d7501f,operator_passenger_query,False,5650,Bhayandar Station W To Manori Tar,Sai Mandir Mudha,19.29896000,72.8289,Up
5650,13,mbmt_route_stops_5650,0301c9cb4809e5f9c037b87064908df44fc3223f8d518af359e46f2fe1d7501f,operator_passenger_query,False,5650,Bhayandar Station W To Manori Tar,Sadanand Nagar,19.29858000,72.82672000,Up
5650,14,mbmt_route_stops_5650,0301c9cb4809e5f9c037b87064908df44fc3223f8d518af359e46f2fe1d7501f,operator_passenger_query,False,5650,Bhayandar Station W To Manori Tar,Rai Custom House,19.29808000,72.82385000,Up
5650,15,mbmt_route_stops_5650,0301c9cb4809e5f9c037b87064908df44fc3223f8d518af359e46f2fe1d7501f,operator_passenger_query,False,5650,Bhayandar Station W To Manori Tar,Rai Gaon,19.29684000,72.82075000,Up
